Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2023-08-08,178.4470672607422,179.8000030517578,180.27000427246094,177.5800018310547,179.69000244140625,67823000
2023-08-09,176.8491973876953,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500
2023-08-10,176.63082885742188,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900
2023-08-11,176.6904754638672,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100
2023-08-14,178.35015869140625,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600
2023-08-15,176.35255432128906,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600
2023-08-16,175.47802734375,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900
2023-08-17,172.9239044189453,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900
2023-08-18,173.410888671875,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200
2023-08-21,174.7525177001953,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900
2023-08-22,176.13392639160156,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200
2023-08-23,179.99986267089844,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800
2023-08-24,175.28919982910156,176.3800048828125,181.10000610351562,176.00999450683594,180.6699981689453,54945800
2023-08-25,177.50540161132812,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600
2023-08-28,179.07562255859375,180.19000244140625,180.58999633789062,178.5500030517578,180.08999633789062,43820700
2023-08-29,182.98130798339844,184.1199951171875,184.89999389648438,179.5,179.6999969482422,53003900
2023-08-30,186.48948669433594,187.64999389648438,187.85000610351562,184.74000549316406,184.94000244140625,60813900
2023-08-31,186.70811462402344,187.8699951171875,189.1199951171875,187.47999572753906,187.83999633789062,60794500
2023-09-01,188.2882843017578,189.4600067138672,189.9199981689453,188.27999877929688,189.49000549316406,45732600
2023-09-05,188.5268096923828,189.6999969482422,189.97999572753906,187.61000061035156,188.27999877929688,45280000
2023-09-06,181.77880859375,182.91000366210938,188.85000610351562,181.47000122070312,188.39999389648438,81755800
2023-09-07,176.46188354492188,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800
2023-09-08,177.0780487060547,178.17999267578125,180.24000549316406,177.7899932861328,178.35000610351562,65551300
2023-09-11,178.25076293945312,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100
2023-09-12,175.20968627929688,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200
2023-09-13,173.13262939453125,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900
2023-09-14,174.65313720703125,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800
2023-09-15,173.92764282226562,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100
2023-09-18,176.86935424804688,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600
2023-09-19,177.96255493164062,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900
2023-09-20,174.40469360351562,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200
2023-09-21,172.85433959960938,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900
2023-09-22,173.70899963378906,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400
2023-09-25,174.9910430908203,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700
2023-09-26,170.89654541015625,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900
2023-09-27,169.37599182128906,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800
2023-09-28,169.63436889648438,170.69000244140625,172.02999877929688,167.6199951171875,169.33999633789062,56294400
2023-09-29,170.15115356445312,171.2100067138672,173.07000732421875,170.33999633789062,172.02000427246094,51814200
2023-10-02,172.67547607421875,173.75,174.3000030517578,170.92999267578125,171.22000122070312,52164500
2023-10-03,171.33380126953125,172.39999389648438,173.6300048828125,170.82000732421875,172.25999450683594,49594600
2023-10-04,172.5859832763672,173.66000366210938,174.2100067138672,170.97000122070312,171.08999633789062,53020300
2023-10-05,173.82827758789062,174.91000366210938,175.4499969482422,172.67999267578125,173.7899932861328,48527900
2023-10-06,176.39231872558594,177.49000549316406,177.99000549316406,173.17999267578125,173.8000030517578,57224100
2023-10-09,177.88304138183594,178.99000549316406,179.0500030517578,175.8000030517578,176.80999755859375,42390800
2023-10-10,177.28675842285156,178.38999938964844,179.72000122070312,177.9499969482422,178.10000610351562,43698000
2023-10-11,178.68804931640625,179.8000030517578,179.85000610351562,177.60000610351562,178.1999969482422,47551100
2023-10-12,179.5924072265625,180.7100067138672,182.33999633789062,179.0399932861328,180.07000732421875,56743100
2023-10-13,177.74392700195312,178.85000610351562,181.92999267578125,178.13999938964844,181.4199981689453,51427100
2023-10-16,177.61471557617188,178.72000122070312,179.0800018310547,176.50999450683594,176.75,52517000
2023-10-17,176.05441284179688,177.14999389648438,178.4199981689453,174.8000030517578,176.64999389648438,57549400
2023-10-18,174.7525177001953,175.83999633789062,177.5800018310547,175.11000061035156,175.5800018310547,54764400
2023-10-19,174.37489318847656,175.4600067138672,177.83999633789062,175.19000244140625,176.0399932861328,59302900
2023-10-20,171.81085205078125,172.8800048828125,175.4199981689453,172.63999938964844,175.30999755859375,64189300
2023-10-23,171.93008422851562,173.0,174.00999450683594,169.92999267578125,170.91000366210938,55980100
2023-10-24,172.36737060546875,173.44000244140625,173.6699981689453,171.4499969482422,173.0500030517578,43816600
2023-10-25,170.04185485839844,171.10000610351562,173.05999755859375,170.64999389648438,171.8800048828125,57157000
2023-10-26,165.8578643798828,166.88999938964844,171.3800048828125,165.6699981689453,170.3699951171875,70625300
2023-10-27,167.1796417236328,168.22000122070312,168.9600067138672,166.8300018310547,166.91000366210938,58499100
2023-10-30,169.23684692382812,170.2899932861328,171.1699981689453,168.8699951171875,169.02000427246094,51131000
2023-10-31,169.71388244628906,170.77000427246094,170.89999389648438,167.89999389648438,169.35000610351562,44846000
2023-11-01,172.89410400390625,173.97000122070312,174.22999572753906,170.1199951171875,171.0,56934900
2023-11-02,176.47183227539062,177.57000732421875,177.77999877929688,175.4600067138672,175.52000427246094,77334800
2023-11-03,175.55752563476562,176.64999389648438,176.82000732421875,173.35000610351562,174.24000549316406,79763700
2023-11-06,178.12155151367188,179.22999572753906,179.42999267578125,176.2100067138672,176.3800048828125,63841300
2023-11-07,180.695556640625,181.82000732421875,182.44000244140625,178.97000122070312,179.17999267578125,70530000
2023-11-08,181.75892639160156,182.88999938964844,183.4499969482422,181.58999633789062,182.35000610351562,49340300
2023-11-09,181.2819061279297,182.41000366210938,184.1199951171875,181.80999755859375,182.9600067138672,53763500
2023-11-10,185.49127197265625,186.39999389648438,186.57000732421875,183.52999877929688,183.97000122070312,66133400
2023-11-13,183.89906311035156,184.8000030517578,186.02999877929688,184.2100067138672,185.82000732421875,43627500
2023-11-14,186.52621459960938,187.44000244140625,188.11000061035156,186.3000030517578,187.6999969482422,60108400
2023-11-15,187.0934295654297,188.00999450683594,189.5,187.77999877929688,187.85000610351562,53790500
2023-11-16,188.78514099121094,189.7100067138672,190.9600067138672,188.64999389648438,189.57000732421875,54412900
2023-11-17,188.76524353027344,189.69000244140625,190.3800048828125,188.57000732421875,190.25,50922700
2023-11-20,190.5166473388672,191.4499969482422,191.91000366210938,189.8800048828125,189.88999938964844,46505100
2023-11-21,189.71060180664062,190.63999938964844,191.52000427246094,189.74000549316406,191.41000366210938,38134500
2023-11-22,190.3773193359375,191.30999755859375,192.92999267578125,190.8300018310547,191.49000549316406,39617700
2023-11-24,189.0438690185547,189.97000122070312,190.89999389648438,189.25,190.8699951171875,24048300
2023-11-27,188.86474609375,189.7899932861328,190.6699981689453,188.89999389648438,189.9199981689453,40552600
2023-11-28,189.47177124023438,190.39999389648438,191.0800018310547,189.39999389648438,189.77999877929688,38415400
2023-11-29,188.44679260253906,189.3699951171875,192.08999633789062,188.97000122070312,190.89999389648438,43014200
2023-11-30,189.0239715576172,189.9499969482422,190.32000732421875,188.19000244140625,189.83999633789062,48794400
2023-12-01,190.3076629638672,191.24000549316406,191.55999755859375,189.22999572753906,190.3300018310547,45679300
2023-12-04,188.50650024414062,189.42999267578125,190.0500030517578,187.4499969482422,189.97999572753906,43389500
2023-12-05,192.47705078125,193.4199981689453,194.39999389648438,190.17999267578125,190.2100067138672,66628400
2023-12-06,191.38241577148438,192.32000732421875,194.75999450683594,192.11000061035156,194.4499969482422,41089700
2023-12-07,193.32290649414062,194.27000427246094,195.0,193.58999633789062,193.6300048828125,47477700
2023-12-08,194.75588989257812,195.7100067138672,195.99000549316406,193.6699981689453,194.1999969482422,53377300
2023-12-11,192.23822021484375,193.17999267578125,193.49000549316406,191.4199981689453,193.11000061035156,60943700
2023-12-12,193.76077270507812,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900
2023-12-13,196.99490356445312,197.9600067138672,198.0,194.85000610351562,195.08999633789062,70404200
2023-12-14,197.14418029785156,198.11000061035156,199.6199951171875,196.16000366210938,198.02000427246094,66831600
2023-12-15,196.60682678222656,197.57000732421875,198.39999389648438,197.0,197.52999877929688,128256700
2023-12-18,194.93499755859375,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789062,55751900
2023-12-19,195.9799041748047,196.94000244140625,196.9499969482422,195.88999938964844,196.16000366210938,40714100
2023-12-20,193.88018798828125,194.8300018310547,197.67999267578125,194.8300018310547,196.89999389648438,52242800
2023-12-21,193.7308807373047,194.67999267578125,197.0800018310547,193.5,196.10000610351562,46482500
2023-12-22,192.6561737060547,193.60000610351562,195.41000366210938,192.97000122070312,195.17999267578125,37122800
2023-12-26,192.10887145996094,193.0500030517578,193.88999938964844,192.8300018310547,193.61000061035156,28919300
2023-12-27,192.20835876464844,193.14999389648438,193.5,191.08999633789062,192.49000549316406,48087700
2023-12-28,192.6362762451172,193.5800018310547,194.66000366210938,193.1699981689453,194.13999938964844,34049900
2023-12-29,191.5913848876953,192.52999877929688,194.39999389648438,191.72999572753906,193.89999389648438,42628800
2024-01-02,184.7349853515625,185.63999938964844,188.44000244140625,183.88999938964844,187.14999389648438,82488700
2024-01-03,183.3517608642578,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500
2024-01-04,181.02317810058594,181.91000366210938,183.08999633789062,180.8800048828125,182.14999389648438,71983600
2024-01-05,180.2967071533203,181.17999267578125,182.75999450683594,180.1699981689453,181.99000549316406,62303300
2024-01-08,184.65536499023438,185.55999755859375,185.60000610351562,181.5,182.08999633789062,59144500
2024-01-09,184.23741149902344,185.13999938964844,185.14999389648438,182.72999572753906,183.9199981689453,42841800
2024-01-10,185.2823028564453,186.19000244140625,186.39999389648438,183.9199981689453,184.35000610351562,46792900
2024-01-11,184.68519592285156,185.58999633789062,187.0500030517578,183.6199951171875,186.5399932861328,49128400
2024-01-12,185.0135955810547,185.9199981689453,186.74000549316406,185.19000244140625,186.05999755859375,40444700
2024-01-16,182.7347869873047,183.6300048828125,184.25999450683594,180.92999267578125,182.16000366210938,65603000
2024-01-17,181.78939819335938,182.67999267578125,182.92999267578125,180.3000030517578,181.27000427246094,47317400
2024-01-18,187.71041870117188,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800
2024-01-19,190.62611389160156,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68741000
2024-01-22,192.9447479248047,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900
