Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,,
2022-12-14,94.96875762939453,95.30999755859375,97.22000122070312,93.94000244140625,95.54000091552734,26452900
2022-12-15,90.87348175048828,91.19999694824219,94.02999877929688,90.43000030517578,93.54000091552734,28298800
2022-12-16,90.53469848632812,90.86000061035156,91.75,90.01000213623047,91.19999694824219,48485500
2022-12-19,88.83081817626953,89.1500015258789,91.19999694824219,88.92500305175781,90.87999725341797,23020500
2022-12-20,89.3091049194336,89.62999725341797,89.77999877929688,88.04000091552734,88.7300033569336,21976800
2022-12-21,89.9268798828125,90.25,90.91500091552734,88.91000366210938,89.7300033569336,20336400
2022-12-22,87.94401550292969,88.26000213623047,89.18000030517578,86.94000244140625,88.93000030517578,23656100
2022-12-23,89.48845672607422,89.80999755859375,90.0999984741211,87.62000274658203,87.62000274658203,17815000
2022-12-27,87.61519622802734,87.93000030517578,89.5,87.53500366210938,89.30999755859375,15470900
2022-12-28,86.15045166015625,86.45999908447266,88.5199966430664,86.37000274658203,87.5,17879600
2022-12-29,88.63153839111328,88.94999694824219,89.36499786376953,86.98999786376953,87.02999877929688,18280700
2022-12-30,88.4123306274414,88.7300033569336,88.83000183105469,87.02999877929688,87.36499786376953,19190300
2023-01-03,89.37885284423828,89.69999694824219,91.55000305175781,89.0199966430664,89.83000183105469,20738500
2023-01-04,88.39240264892578,88.70999908447266,91.23999786376953,87.80000305175781,91.01000213623047,27046500
2023-01-05,86.45933532714844,86.7699966430664,88.20999908447266,86.55999755859375,88.06999969482422,23136100
2023-01-06,87.8443603515625,88.16000366210938,88.47000122070312,85.56999969482422,87.36000061035156,26612600
2023-01-09,88.48207092285156,88.80000305175781,90.83000183105469,88.58000183105469,89.19499969482422,22996700
2023-01-10,88.92050170898438,89.23999786376953,89.4749984741211,86.69999694824219,86.72000122070312,22855600
2023-01-11,91.92969512939453,92.26000213623047,92.44999694824219,89.73999786376953,90.05999755859375,25998800
2023-01-12,91.58094024658203,91.91000366210938,92.62000274658203,90.56999969482422,92.4000015258789,22754200
2023-01-13,92.46775817871094,92.80000305175781,92.9800033569336,90.93000030517578,91.52799987792969,18630700
2023-01-17,91.83004760742188,92.16000366210938,92.97000122070312,90.83999633789062,92.77999877929688,22935800
2023-01-18,91.45140838623047,91.77999877929688,93.58799743652344,91.4000015258789,92.94000244140625,19641600
2023-01-19,93.57378387451172,93.91000366210938,94.4000015258789,91.37999725341797,91.38999938964844,28707700
2023-01-20,98.924560546875,99.27999877929688,99.41999816894531,95.91000366210938,95.94999694824219,53704800
2023-01-23,100.84764099121094,101.20999908447266,101.4000015258789,98.75,99.12999725341797,31791800
2023-01-24,98.85480499267578,99.20999908447266,101.08999633789062,98.69999694824219,99.55000305175781,27391400
2023-01-25,96.3836898803711,96.7300033569336,97.72000122070312,95.26200103759766,97.19999694824219,31000900
2023-01-26,98.80498504638672,99.16000366210938,99.20999908447266,96.81999969482422,98.27999877929688,24542100
2023-01-27,100.34943389892578,100.70999908447266,101.58000183105469,98.97000122070312,99.05000305175781,29020400
2023-01-30,97.59931182861328,97.94999694824219,99.40899658203125,97.5199966430664,98.74500274658203,24365100
2023-01-31,99.51244354248047,99.87000274658203,99.91000366210938,97.79000091552734,97.86000061035156,22306800
2023-02-01,101.06685638427734,101.43000030517578,102.19000244140625,98.41999816894531,99.73999786376953,26392600
2023-02-02,108.41047668457031,108.80000305175781,108.81999969482422,106.54000091552734,106.79000091552734,46622600
2023-02-03,104.84329223632812,105.22000122070312,108.0199966430664,103.30000305175781,103.51000213623047,36823400
2023-02-06,103.09954833984375,103.47000122070312,104.69999694824219,102.20999908447266,102.68499755859375,25573000
2023-02-07,107.6531982421875,108.04000091552734,108.66999816894531,103.5479965209961,103.62999725341797,33738800
2023-02-08,99.64197540283203,100.0,103.58000183105469,98.45500183105469,102.69000244140625,73546000
2023-02-09,95.11822509765625,95.45999908447266,100.61000061035156,93.86000061035156,100.54000091552734,97798600
2023-02-10,94.52037811279297,94.86000061035156,97.0199966430664,94.52999877929688,95.73999786376953,49325300
2023-02-13,94.65988159179688,95.0,95.3499984741211,94.05000305175781,95.01000213623047,43116600
2023-02-14,94.61005401611328,94.94999694824219,95.17500305175781,92.6500015258789,94.66000366210938,42513100
2023-02-15,96.75235748291016,97.0999984741211,97.33999633789062,94.36000061035156,94.73999786376953,36964500
2023-02-16,95.43708038330078,95.77999877929688,97.87999725341797,94.97000122070312,95.54000091552734,35642100
2023-02-17,94.2513427734375,94.58999633789062,95.75,93.44999694824219,95.06999969482422,31095100
2023-02-21,91.72045135498047,92.05000305175781,93.41500091552734,92.0,93.23999786376953,28367200
2023-02-22,91.47134399414062,91.80000305175781,92.36000061035156,90.87000274658203,91.93399810791016,29891100
2023-02-23,90.74394226074219,91.06999969482422,92.12999725341797,90.01000213623047,92.12999725341797,32423700
2023-02-24,89.03010559082031,89.3499984741211,90.12999725341797,88.86000061035156,89.62999725341797,31295600
2023-02-27,89.77742004394531,90.0999984741211,90.44999694824219,89.61000061035156,90.08999633789062,22724300
2023-02-28,89.9767074584961,90.30000305175781,91.44999694824219,89.5199966430664,89.54000091552734,30546900
2023-03-01,90.18595123291016,90.51000213623047,91.19999694824219,89.8499984741211,90.16000366210938,26323900
2023-03-02,91.97950744628906,92.30999755859375,92.4800033569336,89.7699966430664,89.86000061035156,23328600
2023-03-03,93.68338012695312,94.0199966430664,94.11000061035156,92.66000366210938,92.73999786376953,30242500
2023-03-06,95.23780059814453,95.58000183105469,96.30000305175781,94.30000305175781,94.36000061035156,28288200
2023-03-07,93.83284759521484,94.16999816894531,96.08999633789062,93.84400177001953,95.41999816894531,24101500
2023-03-08,94.31114196777344,94.6500015258789,96.23999786376953,94.40499877929688,94.40499877929688,25395200
2023-03-09,92.32826232910156,92.66000366210938,95.91999816894531,92.3550033569336,94.48999786376953,24438900
2023-03-10,90.68415832519531,91.01000213623047,93.18000030517578,90.80000305175781,92.5,32850100
2023-03-13,91.33184814453125,91.66000366210938,93.08000183105469,89.94000244140625,90.56500244140625,31508600
2023-03-14,93.91255950927734,94.25,94.83000183105469,92.77999877929688,93.06999969482422,32303900
2023-03-15,96.20433044433594,96.55000305175781,97.25,93.04000091552734,93.54000091552734,38367300
2023-03-16,100.70814514160156,101.06999969482422,101.97000122070312,95.87000274658203,96.56999969482422,54499500
2023-03-17,102.0931625366211,102.45999908447266,103.48999786376953,100.75,100.83999633789062,76140300
2023-03-20,101.5650634765625,101.93000030517578,102.58000183105469,100.79000091552734,101.05999755859375,26033900
2023-03-21,105.4610595703125,105.83999633789062,105.95999908447266,101.86000061035156,101.9800033569336,33122800
2023-03-22,103.84686279296875,104.22000122070312,107.51000213623047,104.20999908447266,105.13999938964844,32336900
2023-03-23,105.87957000732422,106.26000213623047,107.10099792480469,105.41000366210938,105.88999938964844,31385800
2023-03-24,105.68028259277344,106.05999755859375,106.16000366210938,104.73999786376953,105.73999786376953,25236200
2023-03-27,102.6910171508789,103.05999755859375,105.4000015258789,102.62999725341797,105.31999969482422,25393400
2023-03-28,100.99710845947266,101.36000061035156,103.0,100.27999877929688,103.0,24913500
2023-03-29,101.5351791381836,101.9000015258789,102.81999969482422,101.02999877929688,102.72000122070312,26148300
2023-03-30,100.9572525024414,101.31999969482422,101.61000061035156,100.29000091552734,101.44000244140625,25009800
2023-03-31,103.62765502929688,104.0,104.19000244140625,101.44000244140625,101.70999908447266,28108000
2023-04-03,104.53440856933594,104.91000366210938,104.94999694824219,102.37999725341797,102.66999816894531,20719900
2023-04-04,104.74365234375,105.12000274658203,106.0999984741211,104.5999984741211,104.83999633789062,20377200
2023-04-05,104.57425689697266,104.94999694824219,106.54000091552734,104.10199737548828,106.12000274658203,21864200
2023-04-06,108.51011657714844,108.9000015258789,109.62999725341797,104.81500244140625,105.7699966430664,34684200
2023-04-10,106.56709289550781,106.94999694824219,107.97000122070312,105.5999984741211,107.38999938964844,19741500
2023-04-11,105.74007415771484,106.12000274658203,107.22000122070312,105.27999877929688,106.91999816894531,18721300
2023-04-12,104.84329223632812,105.22000122070312,107.58699798583984,104.97000122070312,107.38999938964844,22761600
2023-04-13,107.80265808105469,108.19000244140625,108.26499938964844,106.44000244140625,106.47000122070312,21650700
2023-04-14,109.06810760498047,109.45999908447266,109.58000183105469,107.58999633789062,107.69000244140625,20758700
2023-04-17,106.03898620605469,106.41999816894531,106.70999908447266,105.31999969482422,105.43000030517578,29043400
2023-04-18,104.74365234375,105.12000274658203,107.05000305175781,104.77999877929688,107.0,17641400
2023-04-19,104.64399719238281,105.0199966430664,105.7249984741211,103.80000305175781,104.21499633789062,16732000
2023-04-20,105.52085876464844,105.9000015258789,106.88800048828125,104.63999938964844,104.6500015258789,22515300
2023-04-21,105.53082275390625,105.91000366210938,106.63999938964844,105.48500061035156,106.08999633789062,22379000
2023-04-24,106.39769744873047,106.77999877929688,107.31999969482422,105.36000061035156,106.05000305175781,21410900
2023-04-25,104.23546600341797,104.61000061035156,107.44000244140625,104.55999755859375,106.61000061035156,31408100
2023-04-26,104.07604217529297,104.44999694824219,107.0199966430664,103.2699966430664,105.55999755859375,37068200
2023-04-27,107.98201751708984,108.37000274658203,109.1500015258789,104.41999816894531,105.2300033569336,38235200
2023-04-28,107.83255004882812,108.22000122070312,108.29000091552734,106.04000091552734,107.80000305175781,23957900
2023-05-01,107.32437133789062,107.70999908447266,108.68000030517578,107.5,107.72000122070312,20926300
2023-05-02,105.60057830810547,105.9800033569336,107.7300033569336,104.5,107.66000366210938,20343100
2023-05-03,105.74007415771484,106.12000274658203,108.12999725341797,105.62000274658203,106.22000122070312,17116300
2023-05-04,104.83332061767578,105.20999908447266,106.30000305175781,104.69999694824219,106.16000366210938,19780600
2023-05-05,105.83472442626953,106.21499633789062,106.44000244140625,104.73899841308594,105.31999969482422,20705300
2023-05-08,107.85247039794922,108.23999786376953,108.41999816894531,105.79000091552734,105.79499816894531,17266000
2023-05-09,107.55355834960938,107.94000244140625,110.59500122070312,107.7249984741211,108.77999877929688,24782400
2023-05-10,111.87801361083984,112.27999877929688,113.51000213623047,108.4800033569336,108.55000305175781,47533500
2023-05-11,116.4814682006836,116.9000015258789,118.44000244140625,114.93000030517578,115.86000061035156,57115100
2023-05-12,117.49781799316406,117.91999816894531,118.26000213623047,116.55000305175781,117.0,31272500
2023-05-15,116.541259765625,116.95999908447266,118.79499816894531,116.4800033569336,116.48999786376953,22107900
2023-05-16,119.66004943847656,120.08999633789062,121.19999694824219,116.83000183105469,116.83000183105469,32370100
2023-05-17,121.04507446289062,121.4800033569336,122.27999877929688,119.45999908447266,120.18000030517578,26659600
2023-05-18,123.0777587890625,123.5199966430664,123.9000015258789,121.48999786376953,121.55999755859375,27014500
2023-05-19,122.8087387084961,123.25,126.47899627685547,122.72000122070312,124.19999694824219,30251300
2023-05-22,125.41935729980469,125.87000274658203,127.05000305175781,123.44999694824219,123.51000213623047,29760200
